"routage","",33,20,6.622137,7,"truegao",7,IFV,None,0.01746,0.24689265536723165
"corps","",33,33,6.121362,5,"scpro",5,IFV,None,0.01746,0.1805084745762712
"métallerie","metallerie",33,30,6.216672,10,"itmerla",7,OFV,None,0.01746,0.246045197740113
"parachever","",33,33,6.121362,10,"hcvprea",7,IFV,None,0.01746,0.2598870056497175
"hébergement","hebergement",33,27,6.322033,11,"htremgnb",8,IFV,None,0.01746,0.21949152542372882
"associer","",33,32,6.152134,8,"sicreao",7,IFV,None,0.01746,0.21440677966101696
"famille","",33,29,6.250574,7,"imelaf",6,IFV,None,0.01746,0.24067796610169492
"biologique","",33,31,6.183882,10,"iueglqob",8,IFV,None,0.01746,0.22203389830508474
"modifier","",32,32,6.152134,8,"dimerof",7,IFV,None,0.016931,0.22005649717514125
"planning","",32,32,6.152134,8,"ipnlag",6,IFV,None,0.016931,0.21666666666666667
"tapisserie","",32,31,6.183882,10,"sitprea",7,IFV,None,0.016931,0.23531073446327685
"décontamination","decontamination",32,25,6.398994,15,"dcitnemao",9,IFV,None,0.016931,0.24519774011299436
"traduction","",32,22,6.526827,10,"dcitrunao",9,IFV,None,0.016931,0.24632768361581922
"escale","",32,19,6.673431,6,"scela",5,IFV,None,0.016931,0.24209039548022598
"terre","",32,28,6.285665,5,"ret",3,IFV,None,0.016931,0.22344632768361583
"brasage","",32,29,6.250574,7,"sregab",6,IFV,None,0.016931,0.24915254237288137
"jeune","",32,27,6.322033,5,"juen",4,IFV,None,0.016931,0.2550847457627119
"danse","",32,19,6.673431,5,"dsnea",5,IFV,None,0.016931,0.2528248587570622
"expert","",32,23,6.482375,6,"tpxer",5,IFV,None,0.016931,0.2245762711864407
"déléguée","deleguee",32,19,6.673431,8,"duegl",5,IFV,None,0.016931,0.23954802259887006
"tuyauterie","",32,24,6.439816,10,"iytreua",7,IFV,None,0.016931,0.22429378531073446
"gros","",32,26,6.359773,4,"srog",4,IFV,None,0.016931,0.20649717514124294
"remise","",32,31,6.183882,6,"simre",5,IFV,None,0.016931,0.20536723163841808
"vin","",32,25,6.398994,3,"ivn",3,IFV,None,0.016931,0.23587570621468928
"ministère","ministere",32,24,6.439816,9,"sitmner",7,IFV,None,0.016931,0.22627118644067798
"sécuriser","securiser",32,32,6.152134,9,"scireu",6,IFV,None,0.016931,0.22994350282485876
"offre","",32,32,6.152134,5,"reof",4,IFV,None,0.016931,0.22909604519774013
"déclaration","declaration",32,31,6.183882,11,"dcitrenlao",10,IFV,None,0.016931,0.23644067796610171
"voies","",32,29,6.250574,5,"siveo",5,IFV,None,0.016931,0.2172316384180791
"collaborateur","",31,29,6.250574,13,"ctreulaob",9,IFV,None,0.016402,0.23107344632768362
"soudure","",31,30,6.216672,7,"dsrueo",6,IFV,None,0.016402,0.25536723163841807
"média","media",31,25,6.398994,5,"dimea",5,IFV,None,0.016402,0.23926553672316386
"simple","",31,30,6.216672,6,"sipmel",6,IFV,None,0.016402,0.20112994350282487
"tracer","",31,31,6.183882,6,"ctrea",5,IFV,None,0.016402,0.21412429378531075
"crédit","credit",31,24,6.439816,6,"dictre",6,IFV,None,0.016402,0.2483050847457627
"gpec","",31,29,6.250574,4,"cegp",4,OFV,None,0.016402,0.23502824858757063
"rentabilité","rentabilite",31,31,6.183882,11,"itrenlab",8,IFV,None,0.016402,0.23785310734463277
"électrotechnique","electrotechnique",31,31,6.183882,16,"hcitrenluqo",11,OFV,None,0.016402,0.280225988700565
"auditif","",31,27,6.322033,7,"dituaf",6,IFV,None,0.016402,0.25028248587570623
"règlement","reglement",31,31,6.183882,9,"tmrelgn",7,IFV,None,0.016402,0.22937853107344633
"alimentation","",31,30,6.216672,12,"itmenlao",8,IFV,None,0.016402,0.21807909604519773
"guider","",31,31,6.183882,6,"direug",6,IFV,None,0.016402,0.18163841807909606
"audiovisuels","",31,31,6.183882,12,"dsivuelao",9,OFV,None,0.016402,0.2214689265536723
"prescription","",30,30,6.216672,12,"scitpreno",9,IFV,None,0.015873,0.2401129943502825
"récolter","recolter",30,23,6.482375,8,"ctrelo",6,IFV,None,0.015873,0.25084745762711863
"tournées","tournees",30,29,6.250574,8,"stnureo",7,IFV,None,0.015873,0.2556497175141243
"tableau","",30,29,6.250574,7,"teulab",6,IFV,None,0.015873,0.2115819209039548
"thème","theme",30,30,6.216672,5,"emht",4,IFV,None,0.015873,0.2189265536723164
"contraintes","",30,30,6.216672,11,"scitrneao",9,IFV,None,0.015873,0.21214689265536724
"attestation","",30,29,6.250574,11,"sitneao",7,IFV,None,0.015873,0.23728813559322035
"conservation","",30,27,6.322033,12,"scivtnerao",10,IFV,None,0.015873,0.2228813559322034
"chargement","",30,28,6.285665,10,"hctremgan",9,IFV,None,0.015873,0.24350282485875707
"écrire","ecrire",30,29,6.250574,6,"icer",4,IFV,None,0.015873,0.2533898305084746
"incident","",30,29,6.250574,8,"dictne",6,IFV,None,0.015873,0.2327683615819209
"concernés","concernes",30,30,6.216672,9,"scnero",6,IFV,None,0.015873,0.23305084745762714
"station","",30,29,6.250574,7,"sitnao",6,IFV,None,0.015873,0.22655367231638418
"bureautiques","",29,28,6.285665,12,"sitreuaqb",9,OFV,None,0.015344,0.2728813559322034
"radiologie","",29,22,6.526827,10,"direlago",8,IFV,None,0.015344,0.2635593220338983
"principe","",29,29,6.250574,8,"ciprne",6,IFV,None,0.015344,0.20310734463276836
"trafic","",29,28,6.285665,6,"ictraf",6,IFV,None,0.015344,0.24548022598870056
"territoire","",29,21,6.573347,10,"itreo",5,IFV,None,0.015344,0.25621468926553675
"isolation","",29,26,6.359773,9,"sitnlao",7,IFV,None,0.015344,0.2271186440677966
"préparateur","preparateur",29,17,6.784656,11,"tpreua",6,IFV,None,0.015344,0.2426553672316384
"chant","",29,18,6.727498,5,"hctna",5,IFV,None,0.015344,0.26186440677966105
"télévision","television",29,23,6.482375,10,"sivtnelo",8,IFV,None,0.015344,0.26016949152542374
"bobiner","",29,28,6.285665,7,"inerob",6,OFV,None,0.015344,0.24293785310734464
"français","francais",29,28,6.285665,8,"scirnaf",7,IFV,None,0.015344,0.2497175141242938
"aspect","",29,29,6.250574,6,"sctpea",6,IFV,None,0.015344,0.22231638418079097
"vendeur","",29,14,6.978812,7,"dvneur",6,IFV,None,0.015344,0.2522598870056497
"maquette","",29,29,6.250574,8,"tmeuaq",6,IFV,None,0.015344,0.2646892655367232
"valorisation","",29,29,6.250574,12,"sivtrnlao",9,IFV,None,0.015344,0.2090395480225989
"variation","",29,29,6.250574,9,"itvrnao",7,IFV,None,0.015344,0.2669491525423729
"synthèse","synthese",29,28,6.285665,8,"hsytne",6,IFV,None,0.015344,0.23615819209039549
"diététique","dietetique",29,21,6.573347,10,"diteuq",6,IFV,None,0.015344,0.24152542372881355
"cabine","",28,26,6.359773,6,"icneab",6,IFV,None,0.014815,0.24322033898305084
"généralement","generalement",28,24,6.439816,12,"tnergalm",8,IFV,None,0.014815,0.24887005649717514
"émission","emission",28,23,6.482375,8,"simeno",6,IFV,None,0.014815,0.24774011299435028
"législation","legislation",28,28,6.285665,11,"sitaneglo",9,IFV,None,0.014815,0.23474576271186443
"distributeur","",28,26,6.359773,12,"dsitrueb",8,IFV,None,0.014815,0.2514124293785311
"obtention","",28,27,6.322033,9,"itneob",6,IFV,None,0.014815,0.25677966101694916
"promouvoir","",28,28,6.285665,10,"ivprmuo",7,IFV,None,0.014815,0.24124293785310735
"budgétaire","budgetaire",28,28,6.285665,10,"ditreugab",9,IFV,None,0.014815,0.22570621468926555
"maintien","",28,28,6.285665,8,"itmnea",6,IFV,None,0.014815,0.19350282485875706
"poids","",28,25,6.398994,5,"dsipo",5,IFV,None,0.014815,0.24717514124293785
"mer","",28,24,6.439816,3,"mer",3,IFV,None,0.014815,0.22033898305084745
"déployer","deployer",28,28,6.285665,8,"dyprelo",7,IFV,None,0.014815,0.23870056497175143
"plate-forme","",28,24,6.439816,11,"ftpremlao-",10,IFV,None,0.014815,0.26638418079096043
"séance","seance",28,27,6.322033,6,"scnea",5,IFV,None,0.014815,0.238135593220339
"étanchéité","etancheite",28,25,6.398994,10,"hcitnea",7,IFV,None,0.014815,0.25112994350282486
"mouvement","",28,27,6.322033,9,"vtmeuno",7,IFV,None,0.014815,0.2285310734463277
"troubles","",28,28,6.285665,8,"struelob",8,IFV,None,0.014815,0.2627118644067797
"police","",28,21,6.573347,6,"cipelo",6,IFV,None,0.014815,0.2629943502824859
"mission","",28,27,6.322033,7,"sinmo",5,IFV,None,0.014815,0.2440677966101695
"garage","",27,19,6.673431,6,"rega",4,IFV,None,0.014286,0.25056497175141246
"long","",27,26,6.359773,4,"gnol",4,IFV,None,0.014286,0.23079096045197742
"train","",27,25,6.398994,5,"itrna",5,IFV,None,0.014286,0.24858757062146894
"bobinage","",27,23,6.482375,8,"inegaob",7,IFV,None,0.014286,0.27005649717514124
"pharmaceutique","",27,22,6.526827,14,"hcitpmreuaq",11,IFV,None,0.014286,0.24463276836158193
"fractionnés","fractionnes",27,27,6.322033,11,"scitrneaof",10,OFV,None,0.014286,0.27372881355932205
"hydraulique","",27,27,6.322033,11,"dhiyruelaq",10,IFV,None,0.014286,0.2384180790960452
"défaut","defaut",27,27,6.322033,6,"dtueaf",6,IFV,None,0.014286,0.257909604519774
"jour","",27,27,6.322033,4,"jruo",4,IFV,None,0.014286,0.2324858757062147
"frigorifique","",27,26,6.359773,12,"iruegqof",8,IFV,None,0.014286,0.2819209039548023
"douane","",27,23,6.482375,6,"dnueao",6,IFV,None,0.014286,0.2590395480225989
"propreté","proprete",27,20,6.622137,8,"tpreo",5,IFV,None,0.014286,0.27146892655367233
"commun","",27,19,6.673431,6,"cnmuo",5,IFV,None,0.014286,0.234180790960452
"régleuse","regleuse",27,27,6.322033,8,"sruelg",6,OFV,None,0.014286,0.2909604519774011
"régleur","regleur",27,27,6.322033,7,"ruelg",5,IFV,None,0.014286,0.28559322033898304
"définition","definition",27,27,6.322033,10,"ditneof",7,IFV,None,0.014286,0.26807909604519775
"architecte","",27,21,6.573347,10,"hcitrea",7,IFV,None,0.014286,0.27203389830508473
"thérapeutique","therapeutique",27,26,6.359773,13,"hitpreuaq",9,IFV,None,0.014286,0.25649717514124293
"enfance","",26,25,6.398994,7,"cneaf",5,IFV,None,0.013756,0.2706214689265537
"propriété","propriete",26,25,6.398994,9,"itpreo",6,IFV,None,0.013756,0.2692090395480226
"discipline","",26,18,6.727498,10,"dsicpnel",8,IFV,None,0.013756,0.2677966101694915
"dangereux","",26,26,6.359773,9,"dnergaux",8,IFV,None,0.013756,0.26045197740112996
"combinaison","",26,26,6.359773,11,"sicmnaob",8,IFV,None,0.013756,0.31666666666666665
"navigant","",26,23,6.482375,8,"ivtnga",6,IFV,None,0.013756,0.25480225988700567
"plaisance","",26,23,6.482375,9,"sicpnela",8,IFV,None,0.013756,0.268361581920904
"défense","defense",26,22,6.526827,7,"dsnef",5,IFV,None,0.013756,0.23559322033898306
"radio","",26,21,6.573347,5,"dirao",5,IFV,None,0.013756,0.2754237288135593
"environnementales","",26,26,6.359773,17,"sivtnermalo",11,OFV,None,0.013756,0.29858757062146896
"panne","",26,26,6.359773,5,"neap",4,IFV,None,0.013756,0.27090395480225987
"lever","",26,26,6.359773,5,"revl",4,IFV,None,0.013756,0.25451977401129944
"progiciel","",26,26,6.359773,9,"icpreglo",8,OFV,None,0.013756,0.2994350282485876
"télécommunication","telecommunication",26,22,6.526827,17,"citameulno",10,IFV,None,0.013756,0.2833333333333333
"chirurgie","",26,24,6.439816,9,"hicrueg",7,IFV,None,0.013756,0.28361581920903955
"recueillir","",26,26,6.359773,10,"icreul",6,IFV,None,0.013756,0.24096045197740115
"main","",26,26,6.359773,4,"imna",4,IFV,None,0.013756,0.24491525423728813
"séjour","sejour",26,21,6.573347,6,"sruejo",6,IFV,None,0.013756,0.2796610169491526
"actif","",26,25,6.398994,5,"ictaf",5,IFV,None,0.013756,0.2584745762711865
"fermeture","",26,23,6.482375,9,"tmreuf",6,IFV,None,0.013756,0.24661016949152542
"entraînement","entrainement",26,20,6.622137,12,"itnerma",7,IFV,None,0.013756,0.2576271186440678
"contrôlée","controlee",26,26,6.359773,9,"ctrnelo",7,IFV,None,0.013756,0.28700564971751413
"prendre","",25,25,6.398994,7,"dpren",5,IFV,None,0.013227,0.2516949152542373
"arrêter","arreter",25,24,6.439816,7,"reta",4,IFV,None,0.013227,0.26101694915254237
"scénario","scenario",25,25,6.398994,8,"scinerao",8,IFV,None,0.013227,0.23898305084745763
"décoratif","decoratif",25,20,6.622137,9,"dcitreaof",9,IFV,None,0.013227,0.2731638418079096
"vocabulaire","",25,25,6.398994,11,"civruelaob",10,IFV,None,0.013227,0.28531073446327687
"plantation","",25,22,6.526827,10,"itpnlao",7,IFV,None,0.013227,0.2790960451977401
"dosage","",25,25,6.398994,6,"dsegao",6,IFV,None,0.013227,0.276271186440678
"taxidermie","",25,23,6.482375,10,"ditxerma",8,IFV,None,0.013227,0.2771186440677966
"plateau","",25,25,6.398994,7,"tpeula",6,IFV,None,0.013227,0.24745762711864408
"indicateur","",25,25,6.398994,10,"dictneura",9,IFV,None,0.013227,0.25395480225988704
"vendre","",25,24,6.439816,6,"dvner",5,IFV,None,0.013227,0.2457627118644068
"diagnostiquer","",25,25,6.398994,13,"dsitnuegarqo",12,IFV,None,0.013227,0.2652542372881356
"multimédia","multimedia",25,22,6.526827,10,"ditmuela",8,IFV,None,0.013227,0.25819209039548024
"frais","",25,19,6.673431,5,"siraf",5,IFV,None,0.013227,0.2903954802259887
"parfumerie","",25,21,6.573347,10,"iprumeaf",8,IFV,None,0.013227,0.2570621468926554
"imagerie","",25,20,6.622137,8,"imerga",6,IFV,None,0.013227,0.292090395480226
"naturalisation","",25,23,6.482375,14,"sitnurlao",9,IFV,None,0.013227,0.2711864406779661
"hôtel","hotel",25,16,6.845281,5,"htelo",5,IFV,None,0.013227,0.2875706214689266
"livrer","",25,23,6.482375,6,"ivrel",5,IFV,None,0.013227,0.25254237288135595
"automatisme","",25,22,6.526827,11,"sitmueao",8,IFV,None,0.013227,0.2782485875706215
"opérationnel","operationnel",25,24,6.439816,12,"itprenlao",9,IFV,None,0.013227,0.2519774011299435
"hôpital","hopital",25,22,6.526827,7,"hitplao",7,IFV,None,0.013227,0.28305084745762715
"consultation","",25,20,6.622137,12,"scitnulao",9,IFV,None,0.013227,0.2559322033898305
"rail","",25,23,6.482375,4,"irla",4,IFV,None,0.013227,0.2725988700564972
"douces","",25,25,6.398994,6,"dsceuo",6,IFV,None,0.013227,0.27231638418079096
"plomberie","",25,25,6.398994,9,"ipmerlob",8,IFV,None,0.013227,0.2593220338983051
"garder","",25,25,6.398994,6,"drega",5,IFV,None,0.013227,0.28163841807909606
"voyageurs","",25,21,6.573347,9,"syvreugao",9,IFV,None,0.013227,0.26666666666666666
"interprétariat","interpretariat",25,20,6.622137,14,"itpnera",7,OFV,None,0.013227,0.29548022598870055
"process","",24,24,6.439816,7,"scpreo",6,IFV,None,0.012698,0.2573446327683616
"charte","",24,24,6.439816,6,"hctrea",6,IFV,None,0.012698,0.2974576271186441
"confection","",24,20,6.622137,10,"citneof",7,IFV,None,0.012698,0.30112994350282485
"hydrothérapie","hydrotherapie",24,15,6.909819,13,"dhiytpreao",10,IFV,None,0.012698,0.2901129943502825
"cinématographique","cinematographique",24,18,6.727498,17,"hictpmengaruqo",14,IFV,None,0.012698,0.26412429378531077
"équipage","equipage",24,18,6.727498,8,"ipuegaq",7,IFV,None,0.012698,0.2740112994350283
"usager","",24,24,6.439816,6,"sreuga",6,IFV,None,0.012698,0.2824858757062147
"prothèse","prothese",24,17,6.784656,8,"hstpreo",7,IFV,None,0.012698,0.2847457627118644
"axes","",24,24,6.439816,4,"xesa",4,IFV,None,0.012698,0.2536723163841808
"évacuation","evacuation",24,24,6.439816,10,"civtneuao",9,IFV,None,0.012698,0.26581920903954803
"foncier","",24,18,6.727498,7,"icnerof",7,IFV,None,0.012698,0.24943502824858757
"arbre","",24,23,6.482375,5,"brea",4,IFV,None,0.012698,0.25875706214689265
"insertion","",24,18,6.727498,9,"sitreno",7,IFV,None,0.012698,0.26949152542372884
"rythme","",24,24,6.439816,6,"hytmre",6,IFV,None,0.012698,0.306497175141243
"moyennes","",24,23,6.482375,8,"symeno",6,IFV,None,0.012698,0.3268361581920904
"attraction","",24,12,7.132963,10,"citrnao",7,IFV,None,0.012698,0.26242937853107345
"retraite","",24,21,6.573347,8,"itrea",5,IFV,None,0.012698,0.2805084745762712
"instance","",24,24,6.439816,8,"sictnea",7,IFV,None,0.012698,0.26440677966101694
"internet","",24,24,6.439816,8,"itner",5,IFV,None,0.012698,0.30819209039548023
"préventif","preventif",24,24,6.439816,9,"ivtprenf",8,IFV,None,0.012698,0.27570621468926554
"prêt","pret",24,22,6.526827,4,"retp",4,IFV,None,0.012698,0.28926553672316385
"bureautique","",24,22,6.526827,11,"itreuaqb",8,IFV,None,0.012698,0.2957627118644068
"stratégique","strategique",24,24,6.439816,11,"sitreugaq",9,IFV,None,0.012698,0.28728813559322036
"cahier","",24,24,6.439816,6,"hicrea",6,IFV,None,0.012698,0.2858757062146893
"teinte","",24,24,6.439816,6,"ietn",4,IFV,None,0.012698,0.27033898305084747
"auteur","",23,16,6.845281,6,"treua",5,IFV,None,0.012169,0.3169491525423729
"léger","leger",23,19,6.673431,5,"grel",4,IFV,None,0.012169,0.2867231638418079
"prospecter","",23,23,6.482375,10,"sctpreo",7,IFV,None,0.012169,0.26610169491525426
"atmosphère","atmosphere",23,23,6.482375,10,"hstpmerao",9,IFV,None,0.012169,0.3313559322033898
"transfert","",23,23,6.482375,9,"strneaf",7,IFV,None,0.012169,0.2480225988700565
"confort","",23,22,6.526827,7,"ctnrof",6,IFV,None,0.012169,0.2672316384180791
"repas","",23,23,6.482375,5,"sprea",5,IFV,None,0.012169,0.29265536723163843
"four","",23,23,6.482375,4,"ruof",4,IFV,None,0.012169,0.2607344632768362
"militaire","",23,19,6.673431,9,"itmrela",7,IFV,None,0.012169,0.2621468926553672
"l2","",23,23,6.482375,2,"2l",2,OFV,None,0.012169,0.29774011299435027
"précédemment","precedemment",23,21,6.573347,12,"dctpremn",8,IFV,None,0.012169,0.32598870056497176
"employé","employe",23,13,7.05292,7,"ypmelo",6,IFV,None,0.012169,0.27740112994350286
"expédition","expedition",23,23,6.482375,10,"ditpxeno",8,IFV,None,0.012169,0.2788135593220339
"bain","",23,23,6.482375,4,"inab",4,IFV,None,0.012169,0.2542372881355932
"orthophonie","",23,20,6.622137,11,"hitprneo",8,IFV,None,0.012169,0.29632768361581924
"portefeuille","",23,21,6.573347,12,"itpreulof",9,IFV,None,0.012169,0.2748587570621469
"autorisation","",23,23,6.482375,12,"sitrunao",8,IFV,None,0.012169,0.27175141242937856
"infrastructure","",23,21,6.573347,14,"sictnrueaf",10,IFV,None,0.012169,0.25310734463276835
"registre","",23,23,6.482375,8,"sitreg",6,IFV,None,0.012169,0.2423728813559322
"saisir","",23,19,6.673431,6,"irsa",4,IFV,None,0.012169,0.28135593220338984
"comportement","",23,22,6.526827,12,"ctpmreno",8,IFV,None,0.012169,0.2734463276836158
"commercialiser","",23,21,6.573347,14,"scimerlao",9,IFV,None,0.012169,0.2675141242937853
"histoire","",23,21,6.573347,8,"hsitreo",7,IFV,None,0.012169,0.3053672316384181
"cordonnerie","",22,21,6.573347,11,"dcinreo",7,IFV,None,0.01164,0.3002824858757062
"démonter","demonter",22,22,6.526827,8,"dtmenro",7,IFV,None,0.01164,0.27994350282485875
"soirée","soiree",22,20,6.622137,6,"sireo",5,IFV,None,0.01164,0.3152542372881356
"rénovation","renovation",22,22,6.526827,10,"ivtrenao",8,IFV,None,0.01164,0.2810734463276836
"exposition","",22,20,6.622137,10,"sitpxeno",8,IFV,None,0.01164,0.26864406779661015
"btsdut","",22,22,6.526827,6,"dstub",5,OFV,None,0.01164,0.3115819209039548
"remplacer","",22,22,6.526827,9,"cpmrela",7,IFV,None,0.01164,0.2649717514124294
"techniquement","",22,22,6.526827,13,"hcitneumq",9,IFV,None,0.01164,0.269774011299435
"détail","detail",22,21,6.573347,6,"ditela",6,IFV,None,0.01164,0.28785310734463276
"plongée","plongee",22,19,6.673431,7,"pneglo",6,IFV,None,0.01164,0.2768361581920904
"explosif","",22,18,6.727498,8,"sipxelof",8,IFV,None,0.01164,0.307909604519774
"assembler-monter","",22,22,6.526827,16,"stmerlano-b",11,OFV,None,0.01164,0.3282485875706215
"armes","",22,19,6.673431,5,"srema",5,IFV,None,0.01164,0.2443502824858757
"fiscal","",22,20,6.622137,6,"siclaf",6,IFV,None,0.01164,0.30677966101694915
"défectueux","defectueux",22,22,6.526827,10,"dctxeuf",7,IFV,None,0.01164,0.29717514124293787
"sous-ensembles","",22,22,6.526827,14,"sneum-lob",9,OFV,None,0.01164,0.31468926553672316
"sous-traitants","",22,22,6.526827,14,"sitarun-o",9,IFV,None,0.01164,0.2918079096045198
"multiples","",22,21,6.573347,9,"sitpmuel",8,IFV,None,0.01164,0.288135593220339
"sonore","",22,20,6.622137,6,"snero",5,IFV,None,0.01164,0.2884180790960452
"devises","",22,17,6.784656,7,"dsive",5,IFV,None,0.01164,0.33022598870056497
"blouse","",22,22,6.526827,6,"suelob",6,IFV,None,0.01164,0.3370056497175141
"suite","",22,22,6.526827,5,"siteu",5,IFV,None,0.01164,0.30254237288135594
"validation","",22,22,6.526827,10,"divtnlao",8,IFV,None,0.01164,0.2745762711864407
"faisabilité","faisabilite",22,22,6.526827,11,"sitelafb",8,IFV,None,0.01164,0.2838983050847458
"dépollution","depollution",22,21,6.573347,11,"ditpneulo",9,IFV,None,0.01164,0.29491525423728815
"coloration","",22,22,6.526827,10,"citrnlao",8,IFV,None,0.01164,0.27937853107344635
"téléphonique","telephonique",22,20,6.622137,12,"hitpneulqo",10,IFV,None,0.01164,0.3022598870056497
"agrément","agrement",21,21,6.573347,8,"tmregan",7,IFV,None,0.011111,0.28644067796610173
"nomenclature","",21,21,6.573347,12,"ctnemlauro",10,IFV,None,0.011111,0.30282485875706217
"mélanger","melanger",21,19,6.673431,8,"menlagr",7,IFV,None,0.011111,0.30847457627118646
"garantir","",21,21,6.573347,8,"itrnga",6,IFV,None,0.011111,0.2655367231638418
"bagage","",21,21,6.573347,6,"geab",4,IFV,None,0.011111,0.2785310734463277
"poterie","",21,20,6.622137,7,"itpreo",6,IFV,None,0.011111,0.31271186440677967
"modélisation","modelisation",21,21,6.573347,12,"dsitmenlao",10,IFV,None,0.011111,0.27796610169491526
"destinés","destines",21,21,6.573347,8,"dsitne",6,IFV,None,0.011111,0.30056497175141245
"médicament","medicament",21,21,6.573347,10,"dictmena",8,IFV,None,0.011111,0.28220338983050847
"artiste","",21,15,6.909819,7,"sitrea",6,IFV,None,0.011111,0.31610169491525425
"office","",21,17,6.784656,6,"iceof",5,IFV,None,0.011111,0.29152542372881357
"photographique","",21,18,6.727498,14,"hitpruegaqo",11,IFV,None,0.011111,0.2612994350282486
"inspection","",21,20,6.622137,10,"sictpneo",8,IFV,None,0.011111,0.2615819209039548
"immeuble","",21,18,6.727498,8,"imeulb",6,IFV,None,0.011111,0.29915254237288136
"cibler","",21,20,6.622137,6,"icrelb",6,IFV,None,0.011111,0.3045197740112994
"jeunesse","",21,14,6.978812,8,"snuej",5,IFV,None,0.011111,0.3502824858757062
"reprises","",21,21,6.573347,8,"sipre",5,IFV,None,0.011111,0.27655367231638417
"statistique","",20,16,6.845281,11,"situeaq",7,IFV,None,0.010582,0.2966101694915254
"stérilisation","sterilisation",20,15,6.909819,13,"sitrenlao",9,IFV,None,0.010582,0.31412429378531076
"acheminement","",20,20,6.622137,12,"hcitmena",8,IFV,None,0.010582,0.27598870056497177
"fruit","",20,19,6.673431,5,"itruf",5,IFV,None,0.010582,0.31836158192090397
"externe","",20,20,6.622137,7,"tnxer",5,IFV,None,0.010582,0.2827683615819209
"potentiel","",20,20,6.622137,9,"itpnelo",7,IFV,None,0.010582,0.2937853107344633
"roche","",20,18,6.727498,5,"hcreo",5,IFV,None,0.010582,0.303954802259887
"écart","ecart",20,20,6.622137,5,"ctrea",5,IFV,None,0.010582,0.30338983050847457
"investissement","",20,19,6.673431,14,"sivtnem",7,IFV,None,0.010582,0.31751412429378534
"ferrer","",20,18,6.727498,6,"ref",3,IFV,None,0.010582,0.3135593220338983
"maladie","",20,19,6.673431,7,"dimela",6,IFV,None,0.010582,0.3016949152542373
"lumière","lumiere",20,18,6.727498,7,"imeulr",6,IFV,None,0.010582,0.3177966101694915
"poisson","",20,19,6.673431,7,"sipno",5,IFV,None,0.010582,0.3209039548022599
"catégorie","categorie",20,19,6.673431,9,"citregao",8,IFV,None,0.010582,0.3172316384180791
"parents","",20,19,6.673431,7,"stprena",7,IFV,None,0.010582,0.31384180790960453
"blanc","",20,17,6.784656,5,"cnlab",5,IFV,None,0.010582,0.3214689265536723
"maille","",20,18,6.727498,6,"imela",5,IFV,None,0.010582,0.32033898305084746
"métallurgie","metallurgie",20,17,6.784656,11,"itmeularg",9,IFV,None,0.010582,0.3533898305084746
"affectation","",20,20,6.622137,11,"citneaof",8,IFV,None,0.010582,0.2889830508474576
"courrier","",20,17,6.784656,8,"icrueo",6,IFV,None,0.010582,0.29124293785310734
"temps","",20,20,6.622137,5,"stpme",5,IFV,None,0.010582,0.23361581920903957
"îlot","ilot",20,20,6.622137,4,"iolt",4,IFV,None,0.010582,0.3638418079096045
"sièges","sieges",20,18,6.727498,6,"gies",4,IFV,None,0.010582,0.3096045197740113
"vérification","verification",20,18,6.727498,12,"icvtrenaof",10,IFV,None,0.010582,0.27514124293785314
"fusion","",20,16,6.845281,6,"sinuof",6,IFV,None,0.010582,0.3050847457627119
"feuille","",20,20,6.622137,7,"iuelf",5,IFV,None,0.010582,0.26384180790960454
"emballage","",20,18,6.727498,9,"melagb",6,IFV,None,0.010582,0.2946327683615819
"studio","",19,16,6.845281,6,"dsituo",6,IFV,None,0.010053,0.365819209039548
"actualisation","",19,19,6.673431,13,"scitnulao",9,IFV,None,0.010053,0.34689265536723163
"dentelle","",19,18,6.727498,8,"dtnel",5,IFV,None,0.010053,0.32937853107344633
"harnais","",19,19,6.673431,7,"hsirna",6,IFV,None,0.010053,0.3706214689265537
"apprentissage","",19,19,6.673431,13,"sitprenga",9,IFV,None,0.010053,0.2980225988700565
"légal","legal",19,19,6.673431,5,"gela",4,IFV,None,0.010053,0.3129943502824859
"responsabilité","responsabilite",19,19,6.673431,14,"sitprenlaob",11,IFV,None,0.010053,0.3031073446327684
"réhabilitation","rehabilitation",19,18,6.727498,14,"hitrenlaob",10,IFV,None,0.010053,0.3672316384180791
"industrialisation","",19,16,6.845281,17,"dsitnurlao",10,IFV,None,0.010053,0.31949152542372883
"hélicoptère","helicoptere",19,17,6.784656,11,"hictprelo",9,IFV,None,0.010053,0.31807909604519774
"logement","",19,18,6.727498,8,"tmenglo",7,IFV,None,0.010053,0.32231638418079095
"contentieux","",19,17,6.784656,11,"citneuxo",8,IFV,None,0.010053,0.3271186440677966
"vannerie","",19,16,6.845281,8,"ivnera",6,IFV,None,0.010053,0.296045197740113
"numéro","numero",19,17,6.784656,6,"menuro",6,IFV,None,0.010053,0.30197740112994353
"continue","",19,19,6.673431,8,"ictnueo",7,IFV,None,0.010053,0.31440677966101693
"tirage","",19,17,6.784656,6,"itrega",6,IFV,None,0.010053,0.3110169491525424
"publication","",19,19,6.673431,11,"ictpnulaob",10,IFV,None,0.010053,0.35056497175141244
"bande","",19,19,6.673431,5,"dneab",5,IFV,None,0.010053,0.2940677966101695
"mannequin","",19,14,6.978812,9,"imenuaq",7,IFV,None,0.010053,0.3056497175141243
